Transaction_ID,Transaction_Date,Customer_ID,Product_Name,Quantity,Price,Payment_Method,Transaction_Status
T33689,2022-02-20,C2467,Smartphone,3,630.55,PayPal,Pending
T33693,2020-03-25,C4844,Headphones,913,833.93,Credit Card,Completed
T33748,2022-07-01,C1148,Smartphone,4,985.67,PayPal,Pending
T33753,2024-12-06,C1920,Laptop,1,393.0,PayPal,Failed
T33760,2021-04-22,C2675,Headphones,881,602.93,PayPal,Pending
T33775,2024-11-18,C1202,Coffe,6,259.03,Credit Card,Completed
T33786,2023-09-01,C2781,Smartphone,247,694.46,Credit Card,Completed
T33791,2020-07-09,C3142,Coffee Machine,832,709.82,Credit Card,Pending
T33794,2021-02-05,C2947,Smartphone,424,144.43,PayPal,Completed
T33807,2021-04-18,C530,Tablet,7,319.02,PayPal,Completed
T33841,2022-06-24,C4811,Smartphone,2,317.94,PayPal,Completed
T33871,2020-09-05,C3643,Laptop,4,449.17,PayPal,Completed
T33881,2023-08-14,C4582,Headphones,485,346.17,Credit Card,Completed
T33883,2024-03-26,C4093,Smartphone,804,825.65,PayPal,Completed
T33896,2021-05-01,C862,Tablet,128,122.82,Credit Card,Completed
T33903,2024-12-14,C792,Coffee Machine,379,980.29,PayPal,Pending
T33921,2020-08-26,C4763,Laptop,242,415.45,PayPal,Failed
T33924,2025-01-05,C574,Laptop,9,83.11,Credit Card,Completed
T33928,2023-06-05,C4499,Headphones,7,484.91,Credit Card,Pending
T33935,2024-04-25,C1597,Laptop,419,77.44,PayPal,Completed
T33947,2022-10-04,C1182,Tablet,3,865.85,PayPal,Failed
T33962,2020-07-29,C031,Tablet,10,821.86,Credit Card,Failed
T33966,2021-02-11,C2820,Tablet,2,107.49,PayPal,Completed
T34002,2021-04-27,C3721,Laptop,6,966.22,Credit Card,Completed
T34067,2024-01-07,C867,Headphones,5,427.4,Credit Card,Completed
T34086,2021-07-21,C2944,Smartphone,7,366.21,PayPal,Failed
T34088,2020-05-26,C1468,Laptop,5,814.7,PayPal,Completed
T34106,2021-02-04,C968,Laptop,9,987.83,Credit Card,Completed
T34116,2023-01-30,C754,Coffee Machine,265,928.23,Credit Card,Completed
T34123,2024-09-24,C4251,Laptop,708,176.31,PayPal,Completed
T34143,2022-10-31,C1430,Laptop,2,676.97,PayPal,Completed
T34144,2020-09-20,C319,Tablet,454,847.99,Credit Card,Pending
T34152,2021-11-05,C811,Tablet,275,130.17,Cash,Pending
T34159,2023-09-28,C1165,Smartphone,552,771.53,Cash,Failed
T34171,2022-09-03,C1319,Laptop,2,299.14,PayPal,Completed
T34177,2021-07-21,C3945,Laptop,194,288.12,Credit Card,Completed
T34215,2023-03-20,C4637,Sm,947,175.95,PayPal,Completed
T34224,2023-05-11,C4064,Headphones,5,477.76,Credit Card,Failed
T34233,2022-06-20,C3591,Coffee Machine,9,423.87,PayPal,Completed
T34235,2020-06-20,C497,Smartphone,567,954.05,Cash,Pending
T34238,2021-12-03,C2898,Headphones,10,520.91,Credit Card,Completed
T34249,2020-01-11,C3679,Tablet,3,832.21,Credit Card,Completed
T34262,2021-10-30,C3402,Coffee Machine,7,211.54,Credit Card,Pending
T34271,2023-11-20,C876,Smartphone,789,642.25,Cash,Pending
T34274,2020-08-26,C294,Tablet,1,235.42,Credit Card,Completed
T34275,2020-01-27,C4149,Headphones,7,832.6,PayPal,Failed
T34318,2024-03-31,C2631,Smartphone,400,927.79,Credit Card,Pending
T34354,2022-06-30,C1185,Smartphone,10,297.44,Credit Card,Failed
T34358,2020-06-27,C4780,Laptop,595,341.37,Credit Card,Pending
T34369,2021-03-12,C422,Smartphone,681,454.24,Credit Card,Completed
T34372,2023-10-27,C981,Smartphone,4,901.85,Credit Card,Pending
T34438,2022-02-12,C3199,Tablet,6,496.1,PayPal,Pending
T34444,2024-05-13,C3624,Headphones,6,623.32,PayPal,Failed
T34458,2024-09-19,C618,Headphones,9,863.99,Cash,Failed
T34473,2021-08-11,C320,Headphones,3,713.55,PayPal,Pending
T34483,2024-06-07,C1076,Tablet,695,53.28,Cash,Completed
T34493,2023-10-28,C1455,Tablet,580,115.37,Credit Card,Failed
T34507,2020-12-17,C2452,Lap,8,971.9,Credit Card,Completed
T34519,2021-06-01,C2030,Headphon,8,74.9,PayPal,Pending
T34551,2022-09-29,C3320,Smartphone,889,55.59,PayPal,Completed
T34559,2024-07-07,C2924,Tablet,6,230.44,Credit Card,Completed
T34564,2023-12-26,C1767,Tablet,6,693.03,Cash,Pending
T88707,2022-11-07,C2892,Headphones,237,480.07,Credit Card,Completed
T34627,2024-01-02,C3338,Coffee Machine,277,179.66,Credit Card,Failed
T34634,2022-09-14,C4723,Tablet,9,413.81,PayPal,Completed
T34676,2021-01-11,C274,Smartphone,9,80.93,PayPal,Completed
T34681,2023-01-30,C3387,Headphones,1,340.49,PayPal,Pending
T34690,2024-05-16,C1055,Coffee Machine,187,497.06,PayPal,Completed
T34745,2020-07-26,C4888,Coffee Machine,412,364.99,Credit Card,Completed
T34753,2022-11-09,C879,Headphones,872,161.02,PayPal,Pending
T34770,2024-11-10,C1640,Tablet,2,442.36,PayPal,Completed
T34783,2021-05-05,C2683,Laptop,6,824.08,Credit Card,Completed
T34864,2020-01-29,C4726,Headphones,423,241.85,Cash,Failed
T34880,2022-06-19,C4193,Laptop,662,791.68,PayPal,Completed
T34890,2024-03-18,C4736,Laptop,5,230.04,PayPal,Completed
T34896,2021-12-10,C3536,Headphones,925,786.07,Credit Card,Completed
T34904,2023-06-06,C2078,Headphones,259,74.21,PayPal,Completed
T34920,2020-05-24,C1496,Laptop,494,797.48,Cash,Completed
T34945,2023-04-10,C093,Laptop,4,64.68,Cash,Pending
T34949,2023-01-10,C1062,Coffee Machine,8,138.34,PayPal,Completed
T34998,2023-01-01,C3088,Laptop,939,513.44,Cash,Completed
T35002,2022-09-18,C2794,Tablet,1,344.63,PayPal,Pending
T35007,2023-04-01,C3140,Laptop,450,232.29,PayPal,Failed
T35009,2020-05-14,C1499,Coffee Machine,6,855.75,Credit Card,Completed
T35013,2021-12-30,C4756,Headphones,996,462.61,Cash,Failed
T35067,2020-07-10,C1083,Tablet,4,711.34,PayPal,Completed
T35103,2021-11-30,C2229,Coffee Machine,9,178.14,PayPal,Completed
T35114,2020-05-30,C3439,Laptop,2,481.92,PayPal,Completed
T35122,2022-06-08,C4807,Smartphone,505,112.85,PayPal,Pending
T35135,2021-02-19,C613,Smartphone,215,92.46,Credit Card,Failed
T35147,2022-02-27,C3886,Laptop,427,51.81,Cash,Completed
T35148,2021-07-21,C092,Tablet,1,963.22,Credit Card,Completed
T35188,2023-05-03,C2708,Tablet,1,617.9,Credit Card,Completed
T35195,2021-06-25,C173,Smart,6,273.5,PayPal,Completed
T35224,2020-11-03,C153,Tablet,703,120.59,Cash,Completed
T35229,2022-04-07,C1732,Headphones,177,705.49,Credit Card,Failed
T35238,2022-11-19,C590,Tablet,3,317.7,PayPal,Failed
T35272,2022-02-10,C3436,Smartphone,2,762.06,Credit Card,Completed
T35296,2020-03-19,C4034,Tablet,302,891.83,PayPal,Completed
T35305,2021-04-14,C330,Smartphone,903,99.43,PayPal,Completed
T35307,2021-02-28,C2111,Lapt,623,691.22,PayPal,Pending
T35366,2021-10-14,C3921,Coffee Machine,5,217.24,Cash,Completed
T35382,2020-06-17,C4457,Headphones,363,381.26,PayPal,Completed
T35402,2022-11-04,C1317,Tablet,8,193.2,Credit Card,Pending
T35410,2020-12-24,C2364,T,3,166.65,Credit Card,Completed
T35421,2024-03-21,C1521,C,1,79.78,Cash,Completed
T35454,2020-03-16,C2060,Laptop,872,415.8,PayPal,Failed
T35456,2022-10-16,C2952,Coffee Machine,4,451.77,Credit Card,Pending
T35495,2023-09-28,C3860,Ta,400,234.07,PayPal,Pending
T35553,2020-09-02,C1411,Coffee,264,967.21,PayPal,Pending
T35565,2021-12-03,C2592,Smartphone,467,682.65,Credit Card,Completed
T35592,2021-02-07,C4891,Coffee Machine,726,131.63,Cash,Pending
T35596,2024-02-07,C3779,Coffee Machine,360,888.33,PayPal,Completed
T35605,2022-08-19,C4982,Tablet,5,936.72,PayPal,Failed
T35633,2023-10-26,C4193,Coffee Machine,975,157.18,Cash,Completed
T35675,2022-09-03,C1108,Coffee Machine,8,464.2,Credit Card,Failed
T35679,2020-12-27,C4724,Coffee Machine,581,687.43,PayPal,Completed
T35699,2024-12-17,C4477,Laptop,121,761.73,Credit Card,Completed
T35713,2024-02-25,C871,Tablet,889,135.16,Credit Card,Pending
T35739,2022-08-28,C499,Headphones,947,102.51,Cash,Completed
T35779,2023-05-17,C1169,Coffee Machine,562,759.58,Credit Card,Pending
T35812,2020-06-29,C4817,Smartphone,9,872.0,PayPal,Completed
T35813,2021-05-04,C2862,Tablet,7,761.03,Credit Card,Pending
T35815,2022-04-09,C3370,Smartphone,7,555.83,Credit Card,Failed
T35829,2023-06-24,C2431,Headphones,396,761.06,Credit Card,Completed
T35834,2022-03-16,C2764,H,5,970.6,Credit Card,Completed
T35837,2024-11-02,C2543,Laptop,877,533.05,Cash,Completed
T35841,2021-10-22,C2017,Headphones,473,503.31,Cash,Completed
T35851,2021-10-30,C4275,He,535,723.93,PayPal,Failed
T35904,2024-09-19,C427,Coffee Machine,272,442.98,PayPal,Pending
T35988,2024-02-29,C1060,Coffee Machine,3,606.82,Credit Card,Completed
T36013,2020-12-23,C3351,Smartphone,7,975.15,PayPal,Failed
T36070,2024-12-28,C1749,Headphones,2,199.46,PayPal,Completed
T36077,2021-10-01,C2142,Coffee Machine,4,726.9,PayPal,Completed
T36093,2025-01-08,C632,Coffee,5,422.69,Credit Card,Completed
T36100,2020-02-20,C202,Tablet,1,637.15,Credit Card,Completed
T36143,2024-03-15,C1121,Sma,7,228.56,Credit Card,Failed
T36158,2021-11-15,C2903,Headphones,2,420.26,PayPal,Pending
T36166,2024-09-26,C3717,Laptop,614,553.41,PayPal,Completed
T36193,2020-04-04,C4064,Smartphone,2,524.48,Credit Card,Failed
T36200,2021-12-19,C933,Headphones,4,821.14,PayPal,Completed
T36239,2024-04-16,C4004,Headphones,632,583.17,PayPal,Completed
T36240,2025-01-31,C4141,Smartphone,9,86.75,Cash,Completed
T36247,2024-09-01,C3686,Smartph,215,748.62,Credit Card,Completed
T36263,2023-12-22,C4018,Headphones,203,422.72,PayPal,Completed
T36276,2021-01-09,C2123,Tablet,809,497.33,PayPal,Completed
T36309,2024-06-03,C1220,Smartphone,465,769.46,Credit Card,Completed
T36317,2020-04-10,C1393,Smartphone,9,397.12,PayPal,Pending
T36345,2021-08-25,C3208,Smartphone,648,762.33,Credit Card,Pending
T36360,2022-06-27,C643,Headphones,382,854.62,PayPal,Completed
T36370,2023-10-30,C3821,Headphones,495,231.15,Credit Card,Completed
T36377,2021-08-23,C2042,Coffee Machine,784,496.32,Credit Card,Failed
T36395,2020-11-14,C4107,Tablet,413,272.15,PayPal,Completed
T36403,2021-07-07,C2798,Coffee Mac,1,421.13,Credit Card,Completed
T36405,2023-01-01,C3637,Tablet,158,602.06,Credit Card,Failed
T36419,2020-05-10,C3017,Laptop,162,914.1,Credit Card,Completed
T36437,2024-01-08,C191,Headphones,4,527.18,Credit Card,Completed
T36469,2022-09-29,C3488,Headphones,266,418.52,Credit Card,Pending
T36483,2020-04-28,C4275,Coffee Mach,545,811.68,PayPal,Completed
T36494,2023-01-27,C3525,Headphones,3,163.03,PayPal,Completed
T36500,2023-11-03,C3746,Smartphone,625,310.7,Credit Card,Completed
T36525,2023-02-13,C4620,Headphones,3,657.27,Cash,Failed
T36529,2021-04-27,C1058,Coffee Machin,9,62.2,Credit Card,Completed
T36552,2021-02-22,C2881,Tablet,594,276.6,Credit Card,Completed
T36556,2022-06-08,C4195,Tablet,9,269.29,Credit Card,Completed
T36583,2020-11-05,C4393,Headphones,10,392.4,Cash,Completed
T36616,2020-05-20,C3340,Coffee Machine,136,556.19,Credit Card,Completed
T36644,2024-10-02,C1866,Coffee Machine,478,872.29,PayPal,Failed
T36696,2022-11-04,C3648,Tablet,609,976.48,Cash,Completed
T36698,2023-01-28,C1988,Headphones,660,743.24,Cash,Failed
T36700,2022-04-02,C3027,Headphones,5,497.68,Credit Card,Completed
T36714,2024-06-20,C467,Coffee Machine,10,415.44,PayPal,Failed
T36728,2023-02-05,C1812,Smartphon,4,378.31,PayPal,Completed
T36737,2022-03-21,C3275,Laptop,3,124.17,PayPal,Completed
T36764,2021-08-11,C1743,Smartphone,5,357.61,PayPal,Completed
T36770,2024-11-13,C4417,Laptop,136,900.5,Credit Card,Completed
T36821,2021-04-14,C4525,Headphones,833,336.09,Cash,Completed
T36822,2022-11-01,C1711,Coffee Machine,6,182.48,PayPal,Completed
T36824,2023-09-16,C1928,Tablet,3,436.29,PayPal,Pending
T36841,2022-07-25,C4366,Smartphone,116,267.23,Credit Card,Completed
T36876,2023-08-28,C339,Coffee Machine,9,89.28,Credit Card,Completed
T36892,2023-07-20,C1668,Laptop,893,861.03,PayPal,Completed
T36893,2023-06-26,C876,Tablet,1,186.27,Cash,Completed
T36936,2023-07-10,C2258,Smartphone,1,916.48,Credit Card,Pending
T36992,2022-01-07,C1267,Laptop,245,556.64,Credit Card,Completed
T36996,2024-07-17,C4114,Headphon,3,615.13,Credit Card,Completed
T37007,2022-12-12,C1789,Smartphone,10,933.99,Cash,Completed
T37032,2020-06-14,C2036,Smartphone,6,188.97,PayPal,Completed
T37039,2023-02-23,C1572,Lapto,632,182.54,Credit Card,Completed
T37045,2022-01-09,C715,Tab,618,690.83,Credit Card,Pending
T37060,2022-12-18,C4900,Tablet,5,995.85,PayPal,Pending
T37072,2023-12-26,C4136,Coffee Machine,4,205.75,Credit Card,Completed
T37080,2023-07-23,C1227,Coffee Machine,3,720.32,PayPal,Completed
T37081,2024-08-20,C3214,Laptop,195,645.78,PayPal,Pending
T37116,2020-12-28,C2085,Laptop,8,377.54,PayPal,Pending
T37187,2022-05-03,C4445,Tablet,8,173.0,PayPal,Completed
T37191,2024-04-08,C143,Coffee Machine,3,749.98,PayPal,Completed
T37197,2022-07-13,C640,Coffee Machine,810,988.09,PayPal,Completed
T37199,2023-02-25,C4475,Headphones,215,181.05,Cash,Pending
T37206,2023-10-16,C726,Laptop,799,464.07,Credit Card,Pending
T37224,2024-12-19,C945,Laptop,973,545.45,PayPal,Failed
T37226,2020-08-02,C361,Headphones,972,190.64,Cash,Completed
T37227,2024-12-03,C1951,Headphones,8,689.42,Credit Card,Completed
T37229,2021-02-19,C1191,Lapt,374,300.11,PayPal,Failed
T37232,2023-11-26,C1516,Lap,752,832.54,PayPal,Pending
T37263,2021-10-18,C1494,Smartphone,662,893.65,PayPal,Failed
T37293,2020-03-10,C410,Headphones,3,650.66,Credit Card,Failed
T37294,2020-06-13,C780,Smartphone,5,282.1,PayPal,Completed
T37400,2022-09-22,C866,Tablet,7,120.48,Credit Card,Failed
T37418,2021-09-07,C3401,Tablet,4,401.34,PayPal,Completed
T37429,2022-11-08,C1590,Tablet,957,673.49,Credit Card,Completed
T37470,2021-09-14,C1253,Smartphone,294,102.02,Cash,Completed
T37488,2022-01-29,C3336,Headphones,3,411.41,PayPal,Completed
T37580,2024-12-24,C2648,Tablet,3,136.22,Credit Card,Failed
T37604,2022-10-16,C552,Smartphone,696,653.3,Cash,Completed
T37609,2023-07-08,C2354,Coffee Machine,428,618.55,PayPal,Completed
T37622,2024-06-21,C3112,Headphones,930,986.74,PayPal,Failed
T37651,2022-11-26,C3005,Laptop,3,253.51,Credit Card,Completed
T37653,2022-08-10,C898,Tablet,108,252.21,Credit Card,Completed
T37656,2023-07-21,C4710,Smartphone,675,558.55,Credit Card,Completed
T37711,2020-03-16,C3166,Tablet,650,289.09,PayPal,Completed
T37719,2024-11-09,C1343,Smartphone,8,859.24,PayPal,Failed
T37734,2025-01-08,C2046,Tablet,112,740.56,PayPal,Pending
T37735,2022-07-07,C3324,He,210,312.07,Credit Card,Pending
T37737,2024-04-25,C518,Laptop,767,706.2,Credit Card,Completed
T37753,2021-03-08,C2322,Coffee Machine,4,992.44,Cash,Completed
T37776,2020-11-14,C1637,Tablet,8,908.37,Credit Card,Completed
T37798,2022-05-21,C918,Laptop,415,691.56,PayPal,Completed
T37815,2022-12-05,C564,Tablet,2,422.21,PayPal,Completed
T37822,2021-11-05,C2186,Smartphone,6,70.3,Cash,Completed
T37830,2023-08-22,C3300,Headphones,827,873.22,Credit Card,Completed
T37838,2022-04-11,C4331,Headphones,3,384.79,Credit Card,Completed
T37849,2023-11-11,C4615,Tablet,8,400.93,Credit Card,Completed
T37870,2023-06-28,C2950,Laptop,8,950.01,Credit Card,Pending
T37887,2022-04-26,C4129,Headphones,249,93.0,Credit Card,Pending
T37890,2024-02-06,C4090,Smartphone,246,105.21,Credit Card,Pending
T37956,2020-04-20,C1522,Headphones,2,974.23,Credit Card,Completed
T38034,2021-06-27,C1568,Laptop,392,407.13,Credit Card,Completed
T38081,2022-06-04,C4839,Headphones,2,541.53,PayPal,Completed
T38120,2024-11-14,C403,Tablet,938,874.18,PayPal,Completed
T38130,2021-06-26,C3639,Smartphone,4,620.32,Credit Card,Completed
T38133,2024-05-23,C827,Tablet,196,626.87,PayPal,Completed
T38153,2021-09-07,C3755,Head,862,831.17,Cash,Completed
T38167,2024-02-03,C2778,Smartphone,434,673.05,Credit Card,Completed
T38184,2023-07-19,C800,Laptop,10,412.04,PayPal,Completed
T38209,2021-02-18,C1836,Tablet,4,69.55,PayPal,Completed
T38244,2024-11-10,C4279,Coffe,10,829.65,PayPal,Pending
T38278,2021-01-13,C3173,Smartphone,8,474.93,Credit Card,Failed
T38295,2022-01-07,C3851,Smartphone,6,731.41,Cash,Completed
T38335,2024-10-25,C546,Smartphone,780,249.87,PayPal,Completed
T38365,2023-07-04,C806,Headphones,463,207.96,Credit Card,Completed
T38368,2020-01-16,C2644,Coffee Machine,10,120.35,Credit Card,Completed
T38373,2023-07-12,C709,Tablet,847,615.63,PayPal,Failed
T38378,2020-07-12,C3708,Coffee Machine,6,505.95,PayPal,Pending
T38400,2020-01-17,C3719,Headphones,6,247.77,PayPal,Pending
T38425,2022-10-29,C4632,Coffee Machine,160,977.49,PayPal,Completed
T38429,2025-01-25,C3922,Coffee Machine,2,701.26,PayPal,Completed
T38431,2023-10-28,C2140,Laptop,567,168.81,PayPal,Failed
T38441,2024-07-20,C1344,Laptop,5,98.1,PayPal,Failed
T38466,2024-06-21,C519,Tablet,687,561.66,Credit Card,Failed
T38484,2022-12-05,C902,Smartphone,293,553.27,PayPal,Completed
T38490,2022-05-28,C4156,Tablet,961,741.97,Credit Card,Pending
T38510,2023-08-29,C2286,Tablet,3,727.21,PayPal,Pending
T38525,2022-07-08,C3730,Tablet,9,340.91,Cash,Failed
T38558,2023-05-25,C3864,Laptop,546,432.21,PayPal,Completed
T38563,2020-03-18,C3338,Smartphone,5,237.86,PayPal,Failed
T38566,2020-06-09,C4304,Coffee Machine,864,353.69,PayPal,Completed
T38569,2022-09-18,C4986,Headphones,1,343.83,Credit Card,Pending
T38595,2021-12-17,C1566,Smartphone,306,699.06,Credit Card,Completed
T38609,2020-10-28,C1969,Smartphone,252,336.01,Credit Card,Pending
T38647,2023-10-15,C3605,Coffee Machine,888,211.49,Credit Card,Failed
T38671,2024-02-19,C3820,Tablet,9,173.76,PayPal,Completed
T38674,2023-07-28,C2687,Laptop,7,310.78,Cash,Pending
T38681,2024-12-25,C2646,Coffee Machine,856,641.69,Cash,Completed
T38684,2022-10-29,C2086,Coffee Machine,248,612.62,PayPal,Pending
T38701,2021-02-27,C1147,Laptop,227,763.95,PayPal,Completed
T38723,2022-06-27,C611,Laptop,4,334.57,PayPal,Completed
T38724,2020-08-30,C1155,Smartphone,147,147.28,Credit Card,Completed
T38726,2021-09-26,C2606,Laptop,6,155.96,PayPal,Completed
T38793,2020-05-03,C574,Coffee Machine,5,743.89,PayPal,Completed
T38800,2024-04-19,C4268,Coffee,9,600.76,PayPal,Pending
T38850,2024-12-29,C2688,Tablet,10,325.31,Credit Card,Completed
T38859,2023-07-31,C2846,Smartphone,426,95.87,Credit Card,Completed
T38887,2021-08-18,C3828,Coffee Machine,10,694.75,PayPal,Pending
T38951,2020-06-09,C3595,Coffee Machine,9,269.95,Cash,Completed
T38981,2022-06-15,C1922,Smartphone,2,427.21,Credit Card,Completed
T38984,2021-05-06,C1406,Coffee Machine,867,816.58,Cash,Pending
T38985,2020-04-27,C189,Headphones,394,181.23,PayPal,Completed
T38990,2022-04-07,C1487,Laptop,285,775.29,Cash,Failed
T38996,2022-03-21,C1417,Smartphone,675,283.62,PayPal,Completed
T39001,2022-08-30,C2196,Headphones,10,272.09,Credit Card,Failed
T39036,2020-02-20,C2600,Coffee Machine,3,709.72,PayPal,Completed
T39049,2021-03-16,C2830,Headphones,9,557.09,Cash,Pending
T39069,2022-11-09,C1997,Tablet,10,322.52,Credit Card,Completed
T39078,2020-01-13,C1440,Headphones,384,345.11,Credit Card,Completed
T39152,2022-06-07,C2372,Headphones,8,566.26,Credit Card,Completed
T39156,2020-01-01,C4666,Coffee Machine,1,800.94,Credit Card,Failed
T39185,2023-04-30,C2537,Laptop,997,852.98,Cash,Completed
T39202,2025-01-15,C792,Smartphone,7,194.18,PayPal,Completed
T39205,2020-06-25,C4505,Laptop,548,333.58,PayPal,Completed
T39219,2024-07-23,C891,Headph,10,216.07,Cash,Completed
T39224,2025-01-28,C4292,Headphones,4,512.8,PayPal,Pending
T39226,2020-09-27,C4448,Laptop,2,565.91,PayPal,Completed
T39263,2021-11-19,C3625,Headphones,8,590.16,PayPal,Completed
T39276,2023-10-29,C1599,Smartphone,3,700.77,Cash,Completed
T39282,2023-12-29,C2044,Headphones,7,871.25,Credit Card,Completed
T39286,2024-08-19,C3061,Coffee Machine,1,883.8,PayPal,Completed
T39289,2023-03-06,C1854,Coffee Machin,1,167.2,PayPal,Completed
T39298,2020-05-17,C3587,Coffee Machine,187,848.42,PayPal,Pending
T39316,2022-03-11,C3588,Laptop,179,811.2,PayPal,Completed
T39324,2020-02-20,C2698,Headphones,8,992.15,Credit Card,Pending
T39367,2021-02-06,C209,Laptop,540,983.07,Credit Card,Completed
T39380,2020-05-28,C1889,Headph,480,763.67,Credit Card,Pending
T39394,2021-12-11,C111,Smartphone,940,615.52,Credit Card,Completed
T39405,2022-08-31,C3707,Laptop,10,195.24,Credit Card,Completed
T39410,2022-03-14,C1504,Smartphone,272,222.1,Credit Card,Failed
T39413,2020-01-26,C3358,Laptop,7,377.42,PayPal,Completed
T39422,2023-06-24,C4280,Smartphone,844,530.45,Credit Card,Completed
T39468,2022-02-07,C2803,Laptop,497,977.64,Credit Card,Pending
T39469,2020-08-02,C1036,Headphones,4,388.58,Credit Card,Completed
T39478,2020-10-29,C438,Smartphone,147,532.56,Credit Card,Pending
T39499,2024-02-05,C3005,Laptop,763,210.42,PayPal,Pending
T39537,2024-11-18,C1045,Tablet,5,345.11,Cash,Pending
T39539,2020-06-04,C2038,Ta,3,539.62,PayPal,Completed
T39551,2024-09-30,C2469,Headphones,320,839.14,Cash,Completed
T39565,2021-12-26,C811,Coffee Machine,8,458.57,Credit Card,Completed
T39575,2022-11-01,C2940,Coffee Machine,795,510.22,Credit Card,Completed
T39619,2020-07-26,C2285,H,9,331.65,PayPal,Completed
T39629,2020-06-29,C3462,Coffe,7,701.03,Credit Card,Completed
T39647,2020-02-18,C2315,Laptop,1,141.96,PayPal,Completed
T39664,2023-07-12,C348,Coffee Machine,9,798.02,Credit Card,Completed
T39705,2023-12-18,C3967,Coffee Machine,4,986.4,PayPal,Pending
T39733,2023-04-11,C697,Tablet,6,802.24,Credit Card,Completed
T39765,2023-08-20,C1802,Tablet,7,540.96,Credit Card,Completed
T39786,2021-06-18,C2953,Laptop,6,956.06,PayPal,Completed
T39804,2020-10-02,C3087,Coffee Machine,606,795.15,PayPal,Failed
T39850,2023-09-13,C140,Headp,10,846.73,Credit Card,Pending
T39880,2022-12-15,C1679,Smartphone,756,935.84,Credit Card,Failed
T39906,2020-02-14,C2757,Smartphone,964,445.67,PayPal,Failed
T39908,2021-05-13,C4462,Headphones,586,335.58,Credit Card,Pending
T40032,2024-09-16,C229,Tablet,1,783.43,PayPal,Completed
T40046,2024-03-23,C1316,S,211,71.23,PayPal,Failed
T40163,2023-11-02,C4303,Smartphone,777,742.88,Credit Card,Completed
T40231,2020-10-01,C4320,Headphones,4,845.46,Credit Card,Pending
T40234,2022-05-20,C3078,Coffee Machine,3,215.34,PayPal,Completed
T40235,2024-05-20,C733,Tablet,660,821.84,PayPal,Completed
